country,sender nationality,reciever nationality,debit,credit
OM,OM,OM,0.0,16.695
OM,AE,OM,0.0,1.9
OM,BE,OM,0.0,73.0
OM,OM,OM,0.0,12.81
OM,AE,OM,0.0,5.0
OM,OM,OM,0.0,6.1
OM,TR,OM,0.0,5.358
OM,AE,OM,0.0,16.0
OM,OM,OM,0.0,0.61
OM,OM,OM,0.0,14.671
OM,OM,OM,0.0,4.0
OM,OM,OM,0.0,4.85
OM,IQ,OM,0.0,200.0
OM,AU,OM,0.0,100.0
OM,GB,OM,0.0,5.0
OM,OM,OM,0.0,9.6
OM,OM,OM,0.0,23.0
OM,OM,OM,0.0,5.0
OM,AE,OM,0.0,4.0
OM,OM,OM,0.0,873.803
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,202.0
OM,OM,OM,0.0,10.0
OM,OM,OM,0.0,58.294
OM,OM,OM,0.0,230.733
OM,OM,OM,0.0,1.8
OM,OM,OM,0.0,1.68
OM,GB,OM,0.0,3.0
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,101.0
OM,OM,OM,0.0,141.0
OM,OM,OM,0.0,901.906
OM,AE,OM,0.0,25.0
OM,OM,OM,0.0,1.4
OM,OM,OM,0.0,1.85
OM,OM,OM,0.0,4.62
OM,OM,OM,0.0,24.15
OM,OM,OM,0.0,1.5
OM,AE,OM,0.0,16.03
OM,OM,OM,0.0,6.921
OM,GB,OM,0.0,66.78
OM,OM,OM,0.0,15.28
OM,AE,OM,0.0,4.0
OM,OM,OM,0.0,4.572
OM,OM,OM,0.0,20.377
OM,OM,OM,0.0,6.02
OM,IN,OM,0.0,1.699
OM,OM,OM,0.0,8.49
OM,OM,OM,0.0,1.47
OM,AE,OM,0.0,2.117
OM,OM,OM,0.0,6.4
OM,OM,OM,0.0,2.9
OM,OM,OM,0.0,6.82
OM,AE,OM,0.0,11.55
OM,SA,OM,0.0,4.08
OM,AU,OM,0.0,0.604
OM,OM,OM,0.0,2.64
OM,OM,OM,0.0,2.4
OM,OM,OM,0.0,250.425
OM,OM,OM,0.0,2.48
OM,OM,OM,0.0,5.7
OM,OM,OM,0.0,95.0
OM,OM,OM,0.0,1.7
OM,AE,OM,0.0,6.5
OM,KW,OM,0.0,83.0
OM,GB,OM,0.0,15.75
OM,OM,OM,0.0,10.5
OM,AE,OM,0.0,5.145
OM,OM,OM,0.0,65.0
OM,OM,OM,0.0,2.52
OM,OM,OM,0.0,2.95
OM,OM,OM,0.0,53.0
OM,OM,OM,0.0,15.0
OM,EG,OM,0.0,35.0
OM,OM,OM,0.0,29.0
OM,EG,OM,0.0,10.0
OM,EG,OM,0.0,95.0
OM,EG,OM,0.0,5.0
OM,EG,OM,0.0,10.0
OM,EG,OM,0.0,1.9
OM,EG,OM,0.0,115.0
OM,OM,OM,0.0,7.75
OM,OM,OM,0.0,3.78
OM,OM,OM,0.0,543.676
OM,OM,OM,0.0,48.0
OM,OM,OM,0.0,37.0
OM,AE,OM,0.0,3.015
OM,OM,OM,0.0,1.4
OM,OM,OM,0.0,8.7
OM,AE,OM,0.0,2.9
OM,DE,OM,0.0,15.0
OM,OM,OM,0.0,2.494
OM,OM,OM,0.0,1.1
OM,OM,OM,0.0,1.482
OM,OM,OM,0.0,1.4
OM,OM,OM,0.0,1.5
OM,KZ,OM,0.0,10.85
OM,OM,OM,0.0,6.16
OM,QA,OM,0.0,5.0
OM,OM,OM,0.0,3.087
OM,OM,OM,0.0,6.855
OM,OM,OM,0.0,6.0
OM,OM,OM,0.0,1.6
OM,OM,OM,0.0,1.85
OM,OM,OM,0.0,0.75
OM,OM,OM,0.0,14.5
OM,OM,OM,0.0,2.1
OM,NL,OM,0.0,14.209
OM,OM,OM,0.0,10.155
OM,GB,OM,0.0,13.0
OM,IN,OM,0.0,2.872
OM,OM,OM,0.0,14.0
OM,AE,OM,0.0,58.0
OM,OM,OM,0.0,10.0
OM,EG,OM,0.0,5.0
OM,OM,OM,0.0,0.6
OM,OM,OM,0.0,2.46
OM,OM,OM,0.0,5.646
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,0.8
OM,OM,OM,0.0,21.03
OM,AE,OM,0.0,16.0
OM,OM,OM,0.0,0.53
OM,OM,OM,0.0,50.0
OM,IQ,OM,300.0,0.0
OM,OM,OM,35.0,0.0
OM,GB,OM,40.0,0.0
OM,AE,OM,0.0,7.0
OM,SA,OM,0.0,4.0
OM,SA,OM,0.0,12.5
OM,OM,OM,0.0,159.84
OM,US,OM,0.0,281.9
OM,OM,OM,0.0,1.41
OM,OM,OM,0.0,6.415
OM,OM,OM,0.0,13.89
OM,CA,OM,0.0,38.341
OM,CH,OM,80.0,0.0
OM,OM,OM,10.0,0.0
OM,OM,OM,30.0,0.0
OM,MA,OM,100.0,0.0
OM,OM,OM,0.0,2.09
OM,OM,OM,0.0,3.8
OM,OM,OM,0.0,7.55
OM,OM,OM,0.0,4.0
OM,OM,OM,0.0,12.6
OM,OM,OM,0.0,1.68
OM,OM,OM,0.0,0.8
OM,OM,OM,0.0,0.76
OM,OM,OM,0.0,4.8
OM,OM,OM,0.0,3.5
OM,OM,OM,0.0,11.405
OM,OM,OM,0.0,11.31
OM,OM,OM,0.0,2.62
OM,OM,OM,0.0,27.72
OM,OM,OM,0.0,158.8
OM,OM,OM,0.0,49.525
OM,OM,OM,0.0,20.0
OM,EG,OM,0.0,30.0
OM,IT,OM,0.0,15.636
OM,OM,OM,0.0,5.04
OM,OM,OM,0.0,2.8
OM,OM,OM,0.0,7.9
OM,OM,OM,0.0,3.65
OM,AE,OM,0.0,54.02
OM,AE,OM,0.0,500.0
OM,OM,OM,0.0,1.6
OM,AE,OM,0.0,10.85
OM,OM,OM,0.0,1.95
OM,OM,OM,0.0,1.1
OM,OM,OM,0.0,17.0
OM,OM,OM,0.0,1.3
OM,OM,OM,0.0,11.0
OM,SA,OM,0.0,4.6
OM,OM,OM,0.0,23.0
OM,OM,OM,0.0,143.94
OM,OM,OM,0.0,216.792
OM,OM,OM,0.0,10.0
OM,US,OM,0.0,28.877
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,11.0
OM,OM,OM,0.0,16.2
OM,SA,OM,0.0,0.5
OM,OM,OM,0.0,10.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,175.856
OM,OM,OM,0.0,5371.235
OM,OM,OM,0.0,160.0
OM,OM,OM,0.0,0.5
OM,OM,OM,0.0,177.02
OM,OM,OM,0.0,40.553
OM,OM,OM,0.0,10.0
OM,OM,OM,0.0,6.0
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,5.0
OM,US,OM,0.0,3.15
OM,OM,OM,0.0,3.15
OM,OM,OM,0.0,4.85
OM,OM,OM,0.0,1.2
OM,OM,OM,0.0,11.4
OM,OM,OM,0.0,23.0
OM,OM,OM,0.0,680.792
OM,OM,OM,0.0,195.43
OM,OM,OM,0.0,30.0
OM,OM,OM,0.0,3.1
OM,QA,OM,0.0,2.4
OM,OM,OM,0.0,8.077
OM,OM,OM,0.0,2.2
OM,OM,OM,0.0,18.0
OM,OM,OM,0.0,1.52
OM,OM,OM,0.0,4.0
OM,OM,OM,0.0,7.23
OM,OM,OM,0.0,5.3
OM,OM,OM,0.0,100.0
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,533.873
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,10.0
OM,AE,OM,0.0,8.299
OM,OM,OM,0.0,1.672
OM,OM,OM,0.0,54.0
OM,OM,OM,0.0,11.0
OM,OM,OM,0.0,10.3
OM,OM,OM,0.0,2.188
OM,OM,OM,0.0,41.5
OM,OM,OM,0.0,15.0
OM,FR,OM,0.0,45.0
OM,OM,OM,0.0,31.765
OM,OM,OM,0.0,5.0
OM,AE,OM,0.0,20.0
OM,OM,OM,0.0,6.925
OM,IN,OM,0.0,4.1
OM,OM,OM,0.0,16.4
OM,AE,OM,0.0,15.0
OM,OM,OM,0.0,139.5
OM,US,OM,0.0,3.4
OM,OM,OM,0.0,8.4
OM,OM,OM,0.0,14.5
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,10.0
OM,US,OM,0.0,1.5
OM,PL,OM,0.0,11.0
OM,OM,OM,0.0,4.3
OM,OM,OM,0.0,23.0
OM,OM,OM,0.0,18.0
OM,ES,OM,0.0,250.0
OM,OM,OM,0.0,15.0
OM,QA,OM,0.0,0.5
OM,QA,OM,0.0,1.2
OM,GB,OM,0.0,6.505
OM,OM,OM,0.0,1.36
OM,OM,OM,0.0,100.0
OM,OM,OM,0.0,15.0
OM,PL,OM,0.0,2.1
OM,OM,OM,0.0,47.0
OM,OM,OM,0.0,10.0
OM,OM,OM,0.0,75.0
OM,GB,OM,0.0,45.604
OM,AE,OM,0.0,73.962
OM,OM,OM,0.0,4.14
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,101.0
OM,OM,OM,0.0,740.0
OM,OM,OM,0.0,20.0
OM,OM,OM,0.0,7.875
OM,OM,OM,0.0,5.69
OM,OM,OM,0.0,2.867
OM,OM,OM,0.0,37.44
OM,OM,OM,0.0,2.635
OM,OM,OM,0.0,2.615
OM,OM,OM,0.0,5.5
OM,OM,OM,0.0,10.0
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,28.575
OM,OM,OM,0.0,2.5
OM,OM,OM,0.0,3.662
OM,OM,OM,0.0,3.52
OM,OM,OM,0.0,3.09
OM,OM,OM,0.0,5.1
OM,OM,OM,0.0,10.95
OM,OM,OM,0.0,15.54
OM,OM,OM,0.0,9.45
OM,OM,OM,0.0,0.3
OM,OM,OM,0.0,0.9
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,316.0
OM,OM,OM,0.0,11984.561
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,10.0
OM,OM,OM,0.0,7.0
OM,OM,OM,0.0,3.0
OM,OM,OM,0.0,2.601
OM,OM,OM,0.0,115.26
OM,OM,OM,0.0,25.0
OM,OM,OM,0.0,40.5
OM,OM,OM,0.0,60.0
OM,OM,OM,0.0,10.0
OM,OM,OM,0.0,23.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,1.304
OM,OM,OM,0.0,2.0
OM,OM,OM,0.0,2.9
OM,IN,OM,0.0,2.725
OM,OM,OM,0.0,2.7
OM,OM,OM,0.0,6.85
OM,OM,OM,0.0,3.001
OM,OM,OM,0.0,6.409
OM,OM,OM,0.0,1.0
OM,TZ,OM,0.0,42.525
OM,OM,OM,0.0,1.52
OM,AE,OM,0.0,5.35
OM,AT,OM,0.0,9.6
OM,OM,OM,0.0,25.0
OM,OM,OM,0.0,3.75
OM,OM,OM,0.0,10.5
OM,OM,OM,0.0,7.608
OM,BE,OM,0.0,6.0
OM,OM,OM,0.0,0.95
OM,OM,OM,0.0,1.851
OM,OM,OM,0.0,2.8
OM,KR,OM,0.0,1.2
OM,US,OM,0.0,6.0
OM,OM,OM,0.0,12.6
OM,PH,OM,0.0,10.96
OM,OM,OM,0.0,48.93
OM,OM,OM,0.0,1.85
OM,OM,OM,0.0,12.6
OM,OM,OM,0.0,11.0
OM,OM,OM,0.0,2.9
OM,OM,OM,0.0,2.1
OM,OM,OM,0.0,50.0
OM,KE,OM,0.0,3.1
OM,AE,OM,0.0,6.631
OM,AE,OM,0.0,7.3
OM,OM,OM,0.0,0.1
OM,OM,OM,0.0,2.1
OM,OM,OM,0.0,0.6
OM,OM,OM,0.0,1.9
OM,JO,OM,0.0,2.048
OM,OM,OM,0.0,3.4
OM,OM,OM,0.0,21.036
OM,OM,OM,0.0,15.12
OM,IT,OM,0.0,5.0
OM,OM,OM,0.0,1.9
OM,OM,OM,0.0,9.2
OM,OM,OM,0.0,11.95
OM,OM,OM,0.0,5.4
OM,OM,OM,0.0,12.6
OM,OM,OM,0.0,4.0
OM,OM,OM,0.0,0.5
OM,AE,OM,0.0,4.0
OM,OM,OM,0.0,11184.95
OM,OM,OM,0.0,20.0
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,166.35
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,20.0
OM,OM,OM,0.0,20.0
OM,OM,OM,0.0,516.963
OM,OM,OM,0.0,732.54
OM,OM,OM,0.0,243.6
OM,OM,OM,0.0,2.85
OM,OM,OM,0.0,60.0
OM,OM,OM,0.0,83.24
OM,OM,OM,0.0,23.0
OM,OM,OM,0.0,23.0
OM,OM,OM,0.0,221.5
OM,OM,OM,0.0,10.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,723.08
OM,OM,OM,0.0,20.0
OM,OM,OM,0.0,20.0
OM,OM,OM,0.0,10.0
OM,OM,OM,0.0,20.0
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,53.63
OM,OM,OM,0.0,2.0
OM,OM,OM,0.0,20.0
OM,OM,OM,0.0,20.553
OM,OM,OM,0.0,20.0
OM,OM,OM,0.0,3278.488
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,20.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,7.605
OM,OM,OM,0.0,7.608
OM,OM,OM,0.0,4.7
OM,OM,OM,0.0,60.0
OM,OM,OM,0.0,5.355
OM,OM,OM,0.0,7.875
OM,IN,OM,0.0,3.585
OM,US,OM,0.0,4.932
OM,OM,OM,0.0,2.775
OM,OM,OM,0.0,0.4
OM,OM,OM,0.0,3.0
OM,OM,OM,0.0,1.3
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,0.8
OM,AE,OM,0.0,4.1
OM,OM,OM,0.0,5.25
OM,IN,OM,0.0,0.56
OM,OM,OM,0.0,13.125
OM,OM,OM,0.0,2.0
OM,OM,OM,0.0,2.521
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,7.8
OM,OM,OM,0.0,5.605
OM,OM,OM,0.0,4.1
OM,OM,OM,0.0,12.0
OM,OM,OM,0.0,10.6
OM,OM,OM,0.0,1.3
OM,LB,OM,0.0,2.5
OM,SA,OM,0.0,5.0
OM,OM,OM,0.0,12.25
OM,OM,OM,0.0,1.5
OM,OM,OM,0.0,11.752
OM,OM,OM,0.0,5.65
OM,OM,OM,0.0,0.8
OM,OM,OM,0.0,2.8
OM,OM,OM,0.0,1.42
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,4.0
OM,OM,OM,0.0,31.59
OM,OM,OM,0.0,1664.908
OM,OM,OM,0.0,82.955
OM,OM,OM,0.0,146.181
OM,OM,OM,0.0,79.008
OM,OM,OM,0.0,832.12
OM,OM,OM,0.0,34.46
OM,OM,OM,0.0,119.237
OM,OM,OM,0.0,44.86
OM,OM,OM,0.0,582.048
OM,OM,OM,0.0,21.0
OM,OM,OM,0.0,3.0
OM,OM,OM,0.0,33.0
OM,OM,OM,0.0,20.0
OM,OM,OM,0.0,3.0
OM,OM,OM,0.0,2.1
OM,OM,OM,0.0,30.0
OM,OM,OM,0.0,4.8
OM,OM,OM,0.0,36.0
OM,AE,OM,0.0,0.251
OM,OM,OM,0.0,1.491
OM,OM,OM,0.0,5.78
OM,AE,OM,0.0,25.422
OM,OM,OM,0.0,3.8
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,904.79
OM,OM,OM,0.0,1175.109
OM,OM,OM,0.0,92.11
OM,OM,OM,0.0,858.524
OM,OM,OM,0.0,2160.178
OM,OM,OM,0.0,2311.817
OM,OM,OM,0.0,61.203
OM,OM,OM,0.0,77.304
OM,OM,OM,0.0,198.188
OM,OM,OM,0.0,257.76
OM,OM,OM,0.0,19.411
OM,OM,OM,0.0,2.0
OM,OM,OM,0.0,1366.453
OM,OM,OM,0.0,99.282
OM,OM,OM,0.0,65.627
OM,OM,OM,0.0,41.546
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,2.0
OM,OM,OM,0.0,1370.196
OM,AE,OM,0.0,325.0
OM,AE,OM,0.0,4.41
OM,OM,OM,0.0,28.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,67.026
OM,OM,OM,0.0,32.669
OM,OM,OM,0.0,152.897
OM,OM,OM,0.0,965.187
OM,OM,OM,0.0,30.0
OM,OM,OM,0.0,97.261
OM,OM,OM,0.0,49.536
OM,OM,OM,0.0,84.559
OM,OM,OM,0.0,115.938
OM,EG,OM,0.0,9.489
OM,OM,OM,0.0,3.0
OM,OM,OM,0.0,20.0
OM,OM,OM,0.0,4.0
OM,OM,OM,0.0,98.81
OM,OM,OM,0.0,10.0
OM,OM,OM,0.0,193.0
OM,OM,OM,0.0,10.0
OM,OM,OM,0.0,193.0
OM,OM,OM,0.0,193.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,211.0
OM,OM,OM,0.0,4.0
OM,OM,OM,0.0,40.0
OM,OM,OM,0.0,4530.506
OM,OM,OM,0.0,47.485
OM,OM,OM,0.0,58.537
OM,OM,OM,0.0,129.309
OM,OM,OM,0.0,45.488
OM,OM,OM,0.0,217.235
OM,OM,OM,0.0,32.42
OM,OM,OM,0.0,74.312
OM,OM,OM,0.0,48.05
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,518.553
OM,OM,OM,0.0,5070.098
OM,OM,OM,0.0,83.407
OM,OM,OM,0.0,26.18
OM,OM,OM,0.0,177.769
OM,OM,OM,0.0,40.822
OM,OM,OM,0.0,64.576
OM,OM,OM,0.0,127.73
OM,OM,OM,0.0,78.818
OM,OM,OM,0.0,20.0
OM,OM,OM,0.0,85.599
OM,OM,OM,0.0,52.552
OM,OM,OM,0.0,21.33
OM,OM,OM,0.0,83.81
OM,OM,OM,0.0,75.41
OM,OM,OM,0.0,17.989
OM,OM,OM,0.0,98.85
OM,OM,OM,0.0,259.26
OM,OM,OM,0.0,4.1
OM,OM,OM,0.0,18.0
OM,OM,OM,0.0,43.0
OM,OM,OM,0.0,0.9
OM,OM,OM,0.0,53.0
OM,OM,OM,0.0,1054.0
OM,FR,OM,0.0,3.202
OM,OM,OM,0.0,35.295
OM,OM,OM,0.0,6.0
OM,OM,OM,0.0,3.0
OM,OM,OM,0.0,7.345
OM,AE,OM,0.0,30.812
OM,OM,OM,0.0,4.0
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,78.774
OM,OM,OM,0.0,12.0
OM,OM,OM,0.0,11.0
OM,OM,OM,0.0,14.56
OM,OM,OM,0.0,11.0
OM,OM,OM,0.0,20.0
OM,AE,OM,0.0,27.25
OM,OM,OM,0.0,7.0
OM,OM,OM,0.0,4.0
OM,OM,OM,0.0,33.0
OM,OM,OM,0.0,190.844
OM,OM,OM,0.0,357.13
OM,OM,OM,0.0,1.6
OM,US,OM,0.0,8.5
OM,GB,OM,0.0,10.0
OM,AE,OM,0.0,369.81
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,43.0
OM,OM,OM,0.0,1.74
OM,OM,OM,0.0,300.0
OM,OM,OM,0.0,0.63
OM,OM,OM,0.0,184.75
OM,OM,OM,0.0,1953.668
OM,GB,OM,0.0,2.786
OM,OM,OM,0.0,7.301
OM,IT,OM,0.0,0.501
OM,NO,OM,0.0,14.602
OM,OM,OM,0.0,2.9
OM,OM,OM,0.0,2.4
OM,PT,OM,0.0,2.6
OM,OM,OM,0.0,1.47
OM,GB,OM,0.0,20.0
OM,IE,OM,0.0,122.038
OM,PL,OM,0.0,57.326
OM,IE,OM,0.0,122.038
OM,CZ,OM,0.0,2.501
OM,AE,OM,0.0,5.78
OM,OM,OM,0.0,290.0
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,302.12
OM,OM,OM,0.0,500.0
OM,OM,OM,0.0,8.8
OM,OM,OM,0.0,39.0
OM,OM,OM,0.0,2.032
OM,AE,OM,0.0,62.0
OM,OM,OM,0.0,0.91
OM,OM,OM,0.0,53.0
OM,CH,OM,0.0,100.0
OM,OM,OM,0.0,186.927
OM,AE,OM,0.0,50.0
OM,OM,OM,0.0,52.956
OM,OM,OM,0.0,11.0
OM,OM,OM,0.0,30.0
OM,OM,OM,0.0,500.0
OM,OM,OM,0.0,3.15
OM,OM,OM,0.0,55.0
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,85.454
OM,OM,OM,0.0,31.517
OM,OM,OM,0.0,40.0
OM,OM,OM,0.0,24.45
OM,AE,OM,0.0,2.5
OM,OM,OM,0.0,42.848
OM,OM,OM,0.0,212.293
OM,OM,OM,0.0,32.076
OM,KW,OM,0.0,4.58
OM,OM,OM,0.0,7.864
OM,AE,OM,0.0,3.0
OM,OM,OM,0.0,5.24
OM,OM,OM,0.0,15.2
OM,OM,OM,0.0,1.5
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,383.25
OM,OM,OM,0.0,393.897
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,6.0
OM,OM,OM,0.0,3.88
OM,AE,OM,0.0,35.0
OM,GB,OM,0.0,7.665
OM,OM,OM,0.0,12.0
OM,OM,OM,0.0,3.57
OM,OM,OM,0.0,4.879
OM,OM,OM,0.0,399.0
OM,OM,OM,0.0,2.1
OM,OM,OM,0.0,8.607
OM,AE,OM,0.0,9.0
OM,OM,OM,0.0,6.0
OM,OM,OM,0.0,1819.791
OM,OM,OM,0.0,1488.28
OM,AT,OM,0.0,6.0
OM,OM,OM,0.0,5.2
OM,OM,OM,0.0,1.85
OM,IN,OM,0.0,4.0
OM,OM,OM,0.0,10.0
OM,OM,OM,0.0,3.539
OM,OM,OM,0.0,289.485
OM,OM,OM,0.0,19.01
OM,IN,OM,0.0,1.3
OM,OM,OM,0.0,2.6
OM,CH,OM,0.0,3.78
OM,OM,OM,0.0,7.0
OM,TR,OM,0.0,3.1
OM,OM,OM,0.0,12.346
OM,OM,OM,0.0,0.735
OM,GB,OM,0.0,2.625
OM,OM,OM,0.0,0.2
OM,OM,OM,0.0,4.2
OM,OM,OM,0.0,2.625
OM,AE,OM,0.0,1.515
OM,QA,OM,0.0,29.4
OM,OM,OM,0.0,7.79
OM,OM,OM,0.0,4.08
OM,OM,OM,0.0,16.569
OM,OM,OM,0.0,4.364
OM,OM,OM,0.0,1.8
OM,OM,OM,0.0,14.482
OM,SA,OM,0.0,5.0
OM,OM,OM,0.0,4.0
OM,AE,OM,0.0,4.4
OM,OM,OM,0.0,4.081
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,310.0
OM,OM,OM,0.0,9.0
OM,OM,OM,0.0,57.227
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,806.87
OM,OM,OM,0.0,4.45
OM,OM,OM,0.0,12.0
OM,OM,OM,0.0,2.1
OM,OM,OM,0.0,11.0
OM,IT,OM,0.0,6.0
OM,AE,OM,0.0,14.29
OM,OM,OM,0.0,6.2
OM,OM,OM,0.0,57.227
OM,OM,OM,0.0,316.0
OM,OM,OM,0.0,35.0
OM,OM,OM,0.0,279.0
OM,US,OM,0.0,6.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,285.0
OM,OM,OM,0.0,300.0
OM,OM,OM,0.0,300.0
OM,OM,OM,0.0,300.0
OM,AE,OM,0.0,5.25
OM,AE,OM,0.0,16.8
OM,OM,OM,0.0,2.1
OM,OM,OM,0.0,2.31
OM,OM,OM,0.0,16.963
OM,OM,OM,0.0,22.0
OM,OM,OM,0.0,21.0
OM,OM,OM,0.0,4.0
OM,OM,OM,0.0,20.0
OM,OM,OM,0.0,45.0
OM,OM,OM,0.0,20.0
OM,OM,OM,0.0,57.227
OM,OM,OM,0.0,4.0
OM,OM,OM,0.0,120.0
OM,OM,OM,0.0,110.0
OM,OM,OM,0.0,466.965
OM,OM,OM,0.0,311.545
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,507.1
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,11.0
OM,OM,OM,0.0,0.52
OM,OM,OM,0.0,0.72
OM,OM,OM,0.0,316.0
OM,OM,OM,0.0,316.0
OM,OM,OM,0.0,35.0
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,21.0
OM,AE,OM,0.0,5.0
OM,OM,OM,0.0,50.0
OM,OM,OM,0.0,5.2
OM,OM,OM,0.0,25.2
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,75.685
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,5.0
OM,CZ,OM,0.0,6.0
OM,IT,OM,0.0,5.0
OM,HK,OM,0.0,20.596
OM,GB,OM,0.0,484.206
OM,OM,OM,0.0,11.0
OM,OM,OM,0.0,100.0
OM,OM,OM,0.0,53.0
OM,OM,OM,0.0,25.0
OM,OM,OM,0.0,184.75
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,100.0
OM,OM,OM,0.0,1814.51
OM,AE,OM,0.0,7.2
OM,OM,OM,0.0,11.0
OM,AE,OM,0.0,3.665
OM,OM,OM,0.0,10.065
OM,OM,OM,0.0,85.0
OM,OM,OM,0.0,2.7
OM,OM,OM,0.0,2.7
OM,OM,OM,0.0,2.5
OM,GB,OM,0.0,5.0
OM,OM,OM,0.0,6.5
OM,OM,OM,0.0,3.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,3.3
OM,OM,OM,0.0,2.1
OM,OM,OM,0.0,2.3
OM,OM,OM,0.0,70.0
OM,OM,OM,0.0,1203.194
OM,OM,OM,0.0,7.639
OM,IQ,OM,0.0,500.0
OM,OM,OM,0.0,8.015
OM,OM,OM,0.0,23.0
OM,AE,OM,0.0,20.0
OM,OM,OM,0.0,2.0
OM,OM,OM,0.0,3.356
OM,OM,OM,0.0,2.062
OM,OM,OM,0.0,65.424
OM,OM,OM,0.0,250.0
OM,AE,OM,0.0,22.699
OM,OM,OM,0.0,2.1
OM,OM,OM,0.0,4.0
OM,OM,OM,0.0,3.0
OM,CZ,OM,0.0,350.0
OM,OM,OM,0.0,5.0
OM,CZ,OM,0.0,400.0
OM,OM,OM,0.0,18.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,3.9
OM,OM,OM,0.0,4.2
OM,KZ,OM,0.0,1.3
OM,BD,OM,0.0,19.67
OM,OM,OM,0.0,211.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,1246.41
OM,OM,OM,0.0,368.32
OM,OM,OM,0.0,504.47
OM,OM,OM,0.0,273.94
OM,OM,OM,0.0,840.0
OM,OM,OM,0.0,107.51
OM,OM,OM,0.0,2.75
OM,BD,OM,0.0,10.13
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,583.26
OM,OM,OM,0.0,6.2
OM,CA,OM,0.0,1.26
OM,OM,OM,0.0,3.98
OM,OM,OM,0.0,2.1
OM,AE,OM,0.0,2.0
OM,OM,OM,0.0,2787.68
OM,OM,OM,0.0,10.432
OM,OM,OM,0.0,1444.46
OM,OM,OM,0.0,1483.4
OM,OM,OM,0.0,617.48
OM,OM,OM,0.0,6.0
OM,OM,OM,0.0,173.7
OM,OM,OM,0.0,10.0
OM,OM,OM,0.0,45.0
OM,OM,OM,0.0,2.625
OM,OM,OM,0.0,11.0
OM,OM,OM,0.0,4.0
OM,AT,OM,0.0,0.525
OM,OM,OM,0.0,9.03
OM,OM,OM,0.0,7.0
OM,OM,OM,0.0,414.443
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,48.6
OM,IT,OM,0.0,6.0
OM,OM,OM,0.0,1.0
